83,229,90380
83,229,90560
83,229,90800
84,229,90550
84,230,89880
84,230,90060
84,230,90250
85,230,1702220
85,231,89400
85,231,89570
85,231,89750
85,231,8673850
86,232,88920
86,232,89090
86,232,89260
86,232,176880
87,233,88430
87,233,88600
87,233,88770
87,233,89230
87,234,8019210
88,234,87860
88,234,87990
88,234,88110
88,234,88220
88,234,88370
89,235,87380
89,235,87560
89,235,87740
89,235,9614440
89,236,87560
90,236,86830
90,236,87010
90,236,87210
90,236,3869770
90,237,86810
91,237,86280
91,237,86470
91,237,86710
91,238,86170
92,238,85720
92,238,85930
92,238,86300
92,239,85530
92,239,85960
93,239,85190
93,239,85410
