83,238,511490
83,238,512020
82,239,516870
83,239,511000
83,239,511720
82,240,510530
83,240,510680
82,241,509690
82,241,510360
83,241,511140
82,242,509110
82,242,509640
82,243,506720
82,243,507170
82,243,507570
82,243,507900
82,243,508190
82,243,508460
82,243,508750
82,243,509180
82,244,506640
82,244,507060
82,244,507430
82,244,507770
82,244,508080
82,244,508420
82,244,509090
83,244,509630
82,245,507290
82,245,507840
81,246,507180
82,246,506760
82,246,507700
81,247,506140
82,247,506470
81,248,505280
81,248,505870
81,248,9803900
82,248,3855090
