82,193,9803300
83,193,2127170
83,193,2128930
83,193,7208850
84,193,2130520
82,194,9917640
83,194,2125060
83,194,2126800
82,195,2124340
83,195,2123010
83,195,2124760
84,195,2581670
82,196,2116390
82,196,2120810
83,196,2117550
83,196,2120650
83,196,2122450
82,197,2115900
82,197,2116960
82,197,2118110
82,197,2119620
83,197,2116200
83,197,2117170
83,197,2118160
83,197,2119210
83,197,2120880
84,197,4856420
82,198,2115660
82,198,2116580
82,198,2117360
82,198,2118260
82,198,2120420
83,198,2115580
83,198,2116540
83,198,2117260
83,198,2117980
83,198,2118850
83,198,2581700
82,199,2114100
82,199,2116060
82,199,2120910
83,199,2115310
83,199,2117910
82,200,2112000
82,200,2113980
83,200,2113610
81,201,3010550
82,201,2109590
82,201,2111370
83,201,2112180
81,202,2110030
82,202,2107590
82,202,2109500
81,203,2106760
82,203,2104460
82,203,2106280
