78,170,523060
78,170,523510
78,170,524210
78,171,1734290
79,171,522620
79,171,523070
79,171,524190
80,172,522160
80,172,522610
80,172,1495080
80,173,522650
81,173,521200
81,173,521770
81,173,522260
81,174,519100
81,174,519450
81,174,519720
81,174,519990
81,174,520290
81,174,520630
81,174,521020
81,174,521460
81,174,522160
82,174,520460
82,174,521010
82,174,521340
82,174,521690
82,174,522510
82,175,516350
82,175,516950
82,175,520720
82,175,521520
83,175,516000
83,175,516400
83,175,516820
83,175,519670
83,175,520200
83,175,520450
83,175,520650
83,175,520850
83,175,521050
83,175,521320
83,175,522060
84,175,2000700
83,176,516130
83,176,516590
83,176,517070
83,176,517750
83,176,520050
83,176,520580
83,176,521010
84,176,517810
84,176,518310
84,176,518810
84,176,519680
84,176,520320
84,176,520750
84,176,521770
85,176,601050
84,177,519310
84,177,520090
84,177,520840
85,177,519230
85,177,519610
85,177,519900
85,177,520200
85,177,520630
85,178,519820
85,178,520800
86,178,519630
86,178,520270
86,179,519540
87,179,519110
87,179,519710
87,180,519060
88,180,518680
88,180,519350
