339,110,396880
339,110,397370
340,110,397260
340,110,9956190
338,111,396600
338,111,1132180
339,111,396680
339,111,397230
339,111,9349370
337,112,396560
338,112,396200
338,112,396610
338,112,879120
337,113,395730
337,113,396100
337,113,396620
334,114,392160
334,114,392870
335,114,398910
335,114,400980
335,114,402080
336,114,395340
336,114,395680
336,114,396150
336,114,401120
334,115,392070
334,115,392550
334,115,393930
334,115,395060
334,115,9714530
335,115,392430
335,115,392960
335,115,393610
335,115,394320
335,115,394720
335,115,394990
335,115,395260
335,115,395640
335,115,399170
335,115,399750
335,115,400010
335,115,400190
335,115,400340
335,115,400480
335,115,400620
335,115,400770
335,115,400930
335,115,401130
335,115,401500
336,115,399160
336,115,400130
336,115,400890
334,116,394420
334,116,394710
334,116,395000
334,116,395510
334,116,398620
334,116,399040
334,116,399420
334,116,399960
334,116,401290
335,116,394360
335,116,394720
335,116,395040
335,116,395620
335,116,398310
335,116,398560
335,116,398730
335,116,398890
335,116,399040
335,116,399190
335,116,399350
335,116,399540
335,116,399760
335,116,399990
335,116,400240
335,116,400510
335,116,400880
333,117,394260
333,117,394940
334,117,394510
334,117,395980
334,117,397140
334,117,397700
334,117,398300
334,117,399230
335,117,2488310
332,118,394090
333,118,393950
333,118,394420
333,118,395390
333,118,396020
333,118,397140
334,118,396440
334,118,397270
331,119,393990
332,119,393430
332,119,393780
332,119,394150
332,119,394570
332,119,395010
332,119,1131400
333,119,395230
333,119,395850
330,120,465880
331,120,392860
331,120,393090
331,120,393280
331,120,393450
331,120,393630
331,120,393840
331,120,394140
332,120,394120
332,120,395030
