253,30,346720
253,30,348060
254,30,345900
254,30,346870
253,31,347910
253,31,348480
253,31,349040
253,31,349730
252,32,352110
253,32,349550
253,32,350080
253,32,350700
253,32,352010
252,33,352250
252,33,352900
252,33,353840
253,33,353770
252,34,353840
252,34,354410
252,34,354990
252,34,356210
250,35,351640
250,35,352500
250,35,353280
250,35,353820
250,35,354250
250,35,354900
251,35,350670
251,35,351040
251,35,351410
251,35,351790
251,35,352190
251,35,352630
251,35,353450
251,35,354010
251,35,354520
251,35,356110
251,35,356740
251,35,357150
251,35,357660
252,35,355880
252,35,356670
252,35,357610
250,36,354660
250,36,355520
250,36,359100
251,36,355060
251,36,355810
251,36,356590
251,36,357290
251,36,357790
251,36,358190
251,36,358570
251,36,358970
251,36,359500
251,36,3511970
250,37,360390
250,37,9960630
251,37,358010
251,37,358860
251,37,359370
251,37,359760
251,37,360100
251,37,360440
251,37,360890
251,37,1438370
250,38,362210
250,38,362640
250,38,363030
250,38,363480
251,38,362510
250,39,363550
250,39,364130
250,39,364650
250,39,365280
250,39,1886900
249,40,366710
249,40,367510
250,40,365970
250,40,366660
250,40,367430
