0,0.0640871
10,0.0160218
20,-0.0160218
30,0.0
40,-0.0480653
50,0.0160218
60,-0.0320435
70,-0.0160218
80,0.0480653
90,0.0
100,0.0160218
110,0.0320435
120,0.0320435
130,0.0160218
140,0.0320435
150,0.0320435
160,0.0
170,-0.0320435
180,0.0160218
190,-0.0160218
200,-0.0480653
210,-0.0320435
220,-0.0320435
230,-0.0480653
240,-0.0160218
250,0.0640871
260,0.0480653
270,-0.0320435
280,0.0160218
290,0.0
300,-0.0320435
310,0.0
320,-0.0160218
330,0.0
340,-0.0480653
350,0.0
360,0.0
370,0.0320435
380,-0.0801088
390,-0.0160218
400,0.0
410,-0.0480653
420,0.0
430,-0.0320435
440,0.0160218
450,0.0160218
460,-0.0160218
470,0.0320435
480,0.0
490,0.0320435
500,0.0
510,-0.0320435
520,0.0160218
530,-0.0320435
540,-0.0320435
550,-0.0480653
560,-0.0480653
570,0.0
580,-0.0160218
590,0.0160218
600,0.0320435
610,0.0
620,0.0320435
630,0.0160218
640,0.0320435
650,0.0160218
660,0.0
670,0.0320435
680,-0.0320435
690,0.0160218
700,-0.0160218
710,0.0160218
720,0.0480653
730,0.0320435
740,0.0480653
750,0.0480653
760,0.0
770,-0.0320435
780,0.0640871
790,0.0801088
800,0.0801088
810,0.0801088
820,0.0320435
830,0.0320435
840,0.0640871
850,0.0320435
860,0.0961306
870,0.0160218
880,0.0801088
890,0.0801088
900,0.0961306
910,0.0640871
920,0.0640871
930,-0.0160218
940,0.0801088
950,0.0480653
960,0.0640871
970,0.0480653
980,0.0
990,-0.0160218
1000,0.0640871
1010,0.0640871
1020,0.176239
1030,0.0640871
1040,0.0480653
1050,0.0320435
1060,0.0801088
1070,0.0320435
1080,0.0801088
1090,0.0961306
1100,0.0801088
1110,0.112152
1120,0.0320435
1130,0.192261
1140,0.208283
1150,0.0961306
1160,0.0640871
1170,0.0801088
1180,0.208283
1190,0.27237
1200,0.112152
1210,0.224305
1220,0.112152
1230,0.144196
1240,0.0961306
1250,0.112152
1260,0.160218
1270,0.128174
1280,0.112152
1290,0.112152
1300,0.144196
1310,0.0320435
1320,0.144196
1330,0.128174
1340,0.160218
1350,0.192261
1360,0.176239
1370,0.192261
1380,0.128174
1390,0.0480653
1400,0.0961306
1410,0.0961306
1420,0.0961306
1430,0.240326
1440,0.0961306
1450,0.144196
1460,0.160218
1470,0.256348
1480,0.192261
1490,0.336457
1500,0.144196
1510,0.0640871
1520,0.240326
1530,0.0801088
1540,0.208283
1550,0.208283
1560,0.208283
1570,0.144196
1580,0.256348
1590,0.208283
1600,0.256348
1610,0.384522
1620,0.128174
1630,0.320435
1640,0.176239
1650,0.0961306
1660,0.160218
1670,0.176239
1680,0.0640871
1690,0.320435
1700,0.128174
1710,0.144196
1720,0.320435
1730,0.128174
1740,0.224305
1750,0.144196
1760,0.160218
1770,0.336457
1780,0.192261
1790,0.128174
1800,0.320435
1810,0.384522
1820,0.208283
