125,125,1700
125,125,2820
125,125,3830
125,125,4800
125,125,5730
125,125,6630
125,125,7540
125,125,8430
125,125,9320
125,125,10190
125,125,11080
125,125,11970
125,125,12340
125,125,12710
125,125,13470
125,125,14260
125,125,15110
125,125,16010
125,125,16940
125,125,17890
125,125,18880
125,125,19930
125,125,21000
125,125,22120
125,125,23270
125,125,24470
125,125,25700
125,125,26420
125,125,27340
125,125,28760
125,125,30300
125,125,31920
125,125,33620
125,125,35490
125,125,37430
125,125,39320
125,125,41440
125,125,43600
125,125,45700
125,125,47210
125,125,48810
125,125,50700
125,125,52580
125,125,54440
125,125,56320
125,125,58230
125,125,60170
126,125,740
126,125,1730
126,125,2880
126,125,4220
126,125,5700
126,125,7390
126,125,9350
126,125,11660
126,125,14180
126,125,17090
126,125,20260
126,125,23640
126,125,26930
126,125,29860
126,125,32840
126,125,35480
126,125,37960
126,125,39520
126,125,41940
126,125,44370
126,125,46750
126,125,47680
126,125,49870
126,125,52030
126,125,54220
126,125,56480
126,125,58730
125,126,12300
125,126,13490
125,126,16580
125,126,19010
125,126,21090
125,126,22980
125,126,24740
125,126,25910
125,126,26720
125,126,27310
125,126,28830
125,126,30570
125,126,32370
125,126,34180
125,126,36060
125,126,38010
125,126,39680
125,126,41820
125,126,43970
125,126,46140
125,126,47110
125,126,48450
125,126,50360
125,126,52290
125,126,54190
125,126,56040
125,126,57930
125,126,59760
126,126,19090
126,126,24800
126,126,28020
126,126,31420
126,126,34260
126,126,36820
126,126,39020
126,126,40250
126,126,42610
126,126,45060
126,126,46920
126,126,47540
126,126,49690
126,126,51840
126,126,54030
126,126,56230
126,126,58380
126,126,60570
