125,125,29800
125,125,33950
125,125,36560
125,125,38740
125,125,41210
125,125,43510
125,125,45760
125,125,47870
125,125,50000
125,125,52090
125,125,54160
125,125,56160
125,125,58180
125,125,60140
126,125,530
126,125,1060
126,125,1590
126,125,2110
126,125,2640
126,125,3160
126,125,3690
126,125,4220
126,125,4750
126,125,5270
126,125,5800
126,125,6330
126,125,6860
126,125,7380
126,125,7910
126,125,8440
126,125,8970
126,125,9500
126,125,10030
126,125,10570
126,125,11110
126,125,11570
126,125,11890
126,125,12210
126,125,12710
126,125,13270
126,125,13840
126,125,14220
126,125,14320
126,125,14400
126,125,14530
126,125,14800
126,125,15180
126,125,15630
126,125,16080
126,125,16420
126,125,16560
126,125,16720
126,125,17090
126,125,17620
126,125,18130
126,125,18660
126,125,19180
126,125,19680
126,125,19870
126,125,20070
126,125,20350
126,125,20850
126,125,21400
126,125,21950
126,125,22500
126,125,23050
126,125,23620
126,125,24200
126,125,24790
126,125,25390
126,125,25940
126,125,26230
126,125,26900
126,125,27620
126,125,28370
126,125,29130
126,125,29920
126,125,30740
126,125,31590
126,125,32500
126,125,33420
126,125,34380
126,125,35400
126,125,36440
126,125,37370
126,125,38540
126,125,39740
126,125,41020
126,125,42340
126,125,43670
126,125,45080
126,125,46590
126,125,48110
126,125,49700
126,125,51350
126,125,53120
126,125,54980
126,125,56930
126,125,58980
125,126,11170
125,126,11620
125,126,36470
125,126,39800
125,126,43980
125,126,47480
125,126,50600
125,126,53310
125,126,55890
125,126,58240
125,126,60480
126,126,11400
126,126,11610
126,126,19740
126,126,20970
126,126,25340
126,126,28160
126,126,31120
126,126,33750
126,126,36280
126,126,37820
126,126,40240
126,126,42600
126,126,45020
126,126,47370
126,126,49690
126,126,52080
126,126,54420
126,126,56780
126,126,59180
