120,122,64260
120,122,64760
120,122,65110
120,122,65400
120,122,65650
120,122,65890
120,122,66120
120,122,66340
120,122,66560
120,122,66770
120,122,66980
120,122,67180
120,122,67380
120,122,67580
120,122,67790
120,122,68030
120,122,68290
120,122,68610
120,122,69220
120,123,62170
120,123,62560
120,123,62870
120,123,63140
120,123,63400
120,123,63670
120,123,63950
120,123,64280
120,123,64680
120,123,65260
121,123,56510
121,123,56860
121,123,57130
121,123,57380
121,123,57620
121,123,57840
121,123,58060
121,123,58270
121,123,58480
121,123,58700
121,123,58910
121,123,59120
121,123,59330
121,123,59550
121,123,59760
121,123,59970
121,123,60180
121,123,60400
121,123,60630
121,123,60850
121,123,61090
121,123,61330
121,123,61590
121,123,61870
121,123,62250
121,123,63090
122,123,54920
122,123,55430
122,123,55830
122,123,56240
122,123,56970
122,124,51160
122,124,51500
122,124,51760
122,124,52000
122,124,52220
122,124,52440
122,124,52670
122,124,52890
122,124,53110
122,124,53330
122,124,53560
122,124,53790
122,124,54030
122,124,54270
122,124,54540
122,124,54850
122,124,55240
122,124,55880
123,124,46030
123,124,46370
123,124,46660
123,124,46910
123,124,47160
123,124,47410
123,124,47650
123,124,47890
123,124,48120
123,124,48350
123,124,48580
123,124,48810
123,124,49040
123,124,49270
123,124,49490
123,124,49720
123,124,49950
123,124,50180
123,124,50430
123,124,50690
123,124,51030
123,124,51840
124,124,44640
124,124,45160
124,124,45590
124,124,46300
120,125,13640
121,125,14870
121,125,15430
121,125,15910
121,125,16330
121,125,16720
121,125,16980
121,125,17270
121,125,17620
121,125,17960
121,125,18470
122,125,18650
122,125,18990
122,125,19320
122,125,19660
122,125,20000
122,125,20350
122,125,20710
122,125,21070
122,125,21430
122,125,21820
122,125,22260
123,125,22740
123,125,23150
123,125,23560
123,125,23980
123,125,24410
123,125,24860
123,125,25310
123,125,25790
123,125,26460
124,125,26850
124,125,27370
124,125,27880
124,125,28390
124,125,28900
124,125,29410
124,125,29970
124,125,40080
124,125,40510
124,125,40810
124,125,41070
124,125,41320
124,125,41570
124,125,41810
124,125,42050
124,125,42290
124,125,42540
124,125,42780
124,125,43030
124,125,43280
124,125,43540
124,125,43800
124,125,44090
124,125,44410
124,125,44780
124,125,45400
125,125,30710
125,125,31240
125,125,31770
125,125,32290
125,125,32830
125,125,33370
125,125,33950
125,125,34380
125,125,34800
125,125,35100
125,125,35360
125,125,35620
125,125,35860
125,125,36100
125,125,36340
125,125,36580
125,125,36810
125,125,37050
125,125,37280
125,125,37520
125,125,37760
125,125,37990
125,125,38230
125,125,38470
125,125,38710
125,125,38950
125,125,39180
125,125,39420
125,125,39660
125,125,39930
125,125,40300
125,125,41330
125,125,42480
125,125,44910
125,125,47350
125,125,49620
125,125,51760
125,125,53790
125,125,55460
125,125,57030
125,125,58810
125,125,60630
126,125,33980
126,125,34080
126,125,34210
126,125,34700
126,125,36310
126,125,38210
126,125,40190
126,125,41760
126,125,42080
126,125,43170
126,125,45170
126,125,47150
126,125,49150
126,125,51170
126,125,53200
126,125,54650
126,125,55110
126,125,55860
126,125,57720
126,125,59760
120,126,10090
120,126,10350
120,126,10600
120,126,10850
120,126,11100
120,126,11350
120,126,11610
120,126,11880
120,126,12150
120,126,12430
120,126,12720
120,126,13010
120,126,13320
120,126,13640
120,126,14040
121,126,14480
121,126,14900
121,126,15380
121,126,15950
121,126,16650
121,126,17080
121,126,17980
122,126,19480
122,126,20520
122,126,21440
122,126,22370
123,126,23110
123,126,23820
123,126,24470
123,126,25090
123,126,25670
123,126,26340
124,126,26910
124,126,27450
124,126,27980
124,126,28530
124,126,29060
124,126,29600
124,126,30350
125,126,30690
125,126,31220
125,126,31740
125,126,32260
125,126,32780
125,126,33290
125,126,33860
125,126,34550
125,126,35870
125,126,38650
125,126,41350
125,126,43480
125,126,45960
125,126,48400
125,126,50780
125,126,53220
125,126,55460
125,126,57570
125,126,59950
126,126,34210
126,126,35270
126,126,37030
126,126,38860
126,126,40730
126,126,42030
126,126,43600
126,126,45560
126,126,47610
126,126,49800
126,126,52090
126,126,54430
126,126,55090
126,126,56620
126,126,59230
126,126,7718800
