125,125,12020
125,125,18000
125,125,22760
125,125,26480
125,125,29720
125,125,32650
125,125,35410
125,125,37900
125,125,40640
125,125,43770
125,125,46140
125,125,48880
125,125,51550
125,125,54190
125,125,56760
125,125,59270
125,125,7719380
126,125,11590
126,125,11990
126,125,17940
126,125,27230
126,125,32770
126,125,37070
126,125,40060
126,125,44020
126,125,46310
126,125,49490
126,125,52430
126,125,55170
126,125,57900
126,125,60420
125,126,2740
125,126,4000
125,126,5060
125,126,6020
125,126,6920
125,126,7610
125,126,8320
125,126,9010
125,126,9680
125,126,10330
125,126,10980
125,126,11590
125,126,12040
125,126,12690
125,126,13410
125,126,14150
125,126,14900
125,126,15680
125,126,16460
125,126,17260
125,126,18100
125,126,18940
125,126,19790
125,126,20670
125,126,21580
125,126,22510
125,126,23440
125,126,24420
125,126,25400
125,126,26440
125,126,27490
125,126,28570
125,126,29680
125,126,30810
125,126,32000
125,126,33220
125,126,34460
125,126,35740
125,126,37050
125,126,38150
125,126,39650
125,126,41170
125,126,42750
125,126,44350
125,126,45410
125,126,46850
125,126,48350
125,126,49840
125,126,51370
125,126,52930
125,126,54510
125,126,56130
125,126,57770
125,126,59460
126,126,570
126,126,1210
126,126,1980
126,126,2930
126,126,4050
126,126,5400
126,126,6980
126,126,7330
126,126,8950
126,126,11080
126,126,12160
126,126,14810
126,126,17210
126,126,19470
126,126,21640
126,126,23750
126,126,25840
126,126,27870
126,126,29860
126,126,31860
126,126,33820
126,126,35850
126,126,37770
126,126,38780
126,126,40870
126,126,42890
126,126,44720
126,126,45650
126,126,47310
126,126,48980
126,126,50650
126,126,52350
126,126,54080
126,126,55780
126,126,57520
126,126,59290
126,126,9964100
