125,125,12550
125,125,19130
125,125,24420
125,125,29400
125,125,33990
125,125,37870
125,125,41080
125,125,44040
125,125,46710
125,125,48820
125,125,51000
125,125,53110
125,125,54870
125,125,56370
125,125,57970
125,125,60090
126,125,560
126,125,1110
126,125,1660
126,125,2210
126,125,2760
126,125,3320
126,125,3880
126,125,4430
126,125,5000
126,125,5520
126,125,5680
126,125,6110
126,125,6690
126,125,7240
126,125,7360
126,125,7460
126,125,7740
126,125,8080
126,125,8640
126,125,9210
126,125,9770
126,125,10340
126,125,10910
126,125,11480
126,125,12050
126,125,12630
126,125,13210
126,125,13790
126,125,14380
126,125,14960
126,125,15540
126,125,16140
126,125,16720
126,125,17320
126,125,17910
126,125,18500
126,125,19100
126,125,19700
126,125,20300
126,125,20900
126,125,21500
126,125,22120
126,125,22730
126,125,23340
126,125,23970
126,125,24580
126,125,25210
126,125,25850
126,125,26500
126,125,27170
126,125,27830
126,125,28530
126,125,29220
126,125,29950
126,125,30440
126,125,31020
126,125,31840
126,125,32670
126,125,33530
126,125,34400
126,125,35300
126,125,36240
126,125,37200
126,125,38180
126,125,39170
126,125,40240
126,125,41330
126,125,42460
126,125,43620
126,125,44860
126,125,46120
126,125,47280
126,125,48160
126,125,49480
126,125,50850
126,125,52290
126,125,53790
126,125,54950
126,125,56070
126,125,57590
126,125,58580
126,125,60470
125,126,40720
125,126,46460
125,126,49830
125,126,53010
125,126,54880
125,126,56340
125,126,58820
126,126,30270
126,126,32990
126,126,35920
126,126,38690
126,126,41250
126,126,43730
126,126,46210
126,126,47460
126,126,49160
126,126,51300
126,126,53400
126,126,54830
126,126,55530
126,126,57580
126,126,59440
